Sucka909,xbl,Conqueror
Suenoo,xbl,Conqueror
Suiczlxed,xbl,Warlord
SujiTheMaiden,uplay,Black Prior
SullenNemesis,psn,Valkyrie
Sum_Guy01,psn,Shinobi
Summerbath,uplay,Gladiator
SupaFinster,xbl,Conqueror
SupaKoopa43,psn,Nuxia
Super-Potato-_-,uplay,Nobushi
SuperEcho3X,xbl,Shaman
SuperThickWaffle,psn,Jormungandr
Superuwudude,xbl,Jiang Jun
Suqira,psn,Pirate
SuraKahilir,uplay,Peacekeeper
Suspect-___,uplay,Centurion
SutaSera,psn,Jiang Jun
Svenshow,uplay,Shaman
SvgHornet,xbl,Aramusha
Sw33pz-_YT,psn,Valkyrie
SwagDaddyGaming,uplay,Gryphon
Swagatron014793,xbl,Nuxia
SweetAndroid21,xbl,Highlander
Sweet_Hecate,uplay,Warlord
Swiggyding,xbl,Shaolin
Swindlr-,uplay,Shinobi
SynCentral,xbl,Jiang Jun
Syndavel,xbl,Shaolin
Synth4mel0dy,xbl,Centurion
Szelma13,uplay,Jiang Jun
T.K.5125,uplay,Hitokiri
T3ST0STER0N,uplay,Shaman
T3chN1CK3r,uplay,Jormungandr
TAMAKIN_Fighter,uplay,Jormungandr
TARTARUGA822,psn,Zhanhu
TASTEmyCHICKEN2,xbl,Centurion
TERMATNATOR,psn,Shaman
THANNATOS,xbl,Warden
THE-0ne4nd0nly,uplay,Jiang Jun
THE.0VERLORD,uplay,Conqueror
THEFARMERZ125,xbl,Berserker
THEFORHONORGOD,psn,Valkyrie
THEJOKER3385,psn,Nobushi
THEKILLERCOW143,xbl,Shinobi
THEM3M3L0RD5123,psn,Nuxia
THERAPY_SESSiiON,psn,Centurion
THINK_MARK,uplay,Jiang Jun
THUNDERIZ7287,xbl,Warlord
THUNDERWOLF7111,xbl,Peacekeeper
TIFWIPKY,psn,Shaolin
TLM_PABLOVR02,psn,Jormungandr
TMGReproved,xbl,Shinobi
TMG_Swish300,psn,Shaman
TOPSHOTTA-RICHIE,psn,Warmonger
TRDZ_,uplay,Shaman
TRIGGER_11,uplay,Gladiator
TRTR1121,uplay,Valkyrie
TSA_SAMURAI,psn,Pirate
TTN19,uplay,Peacekeeper
TTRTS4,uplay,Lawbringer
TTV-The_weebgame,psn,Shinobi
TTV_DeGeNeRaTe69,psn,Peacekeeper
TTV_OneStopOx,psn,Berserker
TTV_Sabercat696,psn,Shaman
TTV_marky-mark01,psn,Nuxia
TV-relax,uplay,Hitokiri
TVOS-Twinkie,psn,Black Prior
TX_oT,uplay,Pirate
Tackman15,psn,Shaman
TaeKewjoe,uplay,Highlander
Tagapamayapa,xbl,Shaolin
Taipan_McCoy,psn,Warden
Takao-Romanza,psn,Jormungandr
TakashiMinamot0,uplay,Gladiator
Takemura_Sakai,psn,Nobushi
Takoyaki._.,uplay,Warlord
TallestDwarf87,uplay,Highlander
Tallieson,uplay,Warlord
Tamedyeti,uplay,Valkyrie
TangledToga,xbl,Gladiator
TapGenie,uplay,Black Prior
TaryFurball,xbl,Kensei
Tashgar,uplay,Conqueror
Tastygyro,uplay,Highlander
TautFlunky27997,uplay,Shugoki
Tbombgogo,xbl,Warden
Tea._.,uplay,Black Prior
Tearful_Cloud831,psn,Peacekeeper
TellyWalles,uplay,Conqueror
TemPeReD_GhosT,psn,Raider
Templar_Holy,uplay,Shugoki
TendedTerror7,xbl,Berserker
Tenguu---,psn,Aramusha
TensaZangetsux0,xbl,Valkyrie
Teodrad,uplay,Peacekeeper
TerryBoii123,psn,Kyoshin
TerryWristt,uplay,Black Prior
Tewarrist,xbl,Nuxia
ThanaIotte,uplay,Shinobi
ThatBoyTritty,psn,Shaolin
ThatFatBunny,uplay,Nuxia
ThatGreekWolf,uplay,Shaman
ThatGuy_Exhale,psn,Jormungandr
Thatguymmm422,uplay,Raider
ThatsRefreshing,xbl,Jiang Jun
The-Broken-Toe,psn,Nuxia
The-Only-Fuze,psn,Shaman
The.Lionhearted,uplay,Jiang Jun
TheAllAmerican0,xbl,Orochi
TheAshenOne7793,xbl,Nuxia
TheBeanBurrito22,psn,Black Prior
TheBigGinjge,xbl,Pirate
TheBlackFlag534,xbl,Warlord
TheBlackMamba495,psn,Lawbringer
TheBrownMEX5,xbl,Black Prior
TheChadLawbrnger,psn,Shinobi
TheCommunity123,xbl,Warden
TheCoomer42069,uplay,Gryphon
TheCoomer42069,uplay,Jiang Jun
TheCoomer42069,uplay,Nuxia
TheCoomer42069,uplay,Pirate
TheCoomer42069,uplay,Shinobi
TheCoomer42069,uplay,Tiandi
TheDerpyEmerald,uplay,Jiang Jun
TheDiktator,uplay,Peacekeeper
TheEmptyEagle,uplay,Shaolin
TheFirstVanguard,psn,Jormungandr
TheFluxMagician,uplay,Orochi
TheFoxSenpai,xbl,Pirate
TheGoldenASG,psn,Shinobi
TheGoldenPeach,xbl,Valkyrie
TheGrassmeIon,psn,Nuxia
TheGreat1515,xbl,Peacekeeper
TheHunter544269,uplay,Nuxia
TheKnockOutBoss,xbl,Nobushi
TheMasterFraTTV,uplay,Jiang Jun
TheMoose2121,xbl,Nuxia
TheNoobPlayer90,uplay,Warden
TheOreoinator,xbl,Conqueror
TheOrignalSin,psn,Jormungandr
ThePatchTeam,uplay,Valkyrie
TheRealKingKev54,psn,Gladiator
TheRealShugo,psn,Valkyrie
TheReamer2251,xbl,Valkyrie
TheRecluseYT,xbl,Peacekeeper
TheRicePapi,xbl,Shaolin
TheRoachMan,uplay,Valkyrie
TheSexyNachoMan,xbl,Pirate
TheShadowOfWar1,xbl,Shaman
TheStonedPot,xbl,Centurion
TheTKOShow,xbl,Nuxia
TheThinker45,psn,Peacekeeper
TheTrueHarbinger,psn,Nuxia
TheTungstenKing,psn,Peacekeeper
TheViKing2470,xbl,Conqueror
TheWardenShow,uplay,Nuxia
TheWildPickle,uplay,Centurion
The_Big-Riv,psn,Warmonger
The_Daruma,uplay,Warlord
The_Dude_0105,psn,Shaolin
The_Iceman_0416,psn,Black Prior
The_OG_Pigman98,psn,Pirate
Thebrownstain11,uplay,Centurion
TheeAtomsFamily,psn,Nuxia
Themagickeg,xbl,Highlander
ThermalWoods,xbl,Berserker
ThiccXNightmare,xbl,Peacekeeper
Thicc_Cactus45,psn,Black Prior
Thicccucmber,xbl,Nobushi
Thief2984,xbl,Peacekeeper
ThorinOak128,psn,Conqueror
Thpychohills,xbl,Tiandi
ThrowingShade-_-,psn,Aramusha
ThyKruzader,xbl,Hitokiri
Thy_Demise_,psn,Shinobi
TiLtSkull6512,xbl,Nuxia
TickledPink5827,xbl,Valkyrie
Tigre4omega4,uplay,Peacekeeper
TimiderGeoduck,xbl,Peacekeeper
Timme.-iwnl,uplay,Hitokiri
TingedOak439569,xbl,Shinobi
Tinyeggroll4,xbl,Peacekeeper
ToHo-HonMeirin,uplay,Nuxia
ToLate2Try,xbl,Warlord
ToXiC_Yogii,psn,Lawbringer
Toaster1013078,xbl,Zhanhu
ToastyFeatheBoi,xbl,Kyoshin
TokenBoyfriend,psn,Shinobi
TokyoXzone,xbl,Shaolin
Tomj8502,psn,Highlander
Tomohiro9575,xbl,Nuxia
TonalAsh2213,xbl,Shinobi
Tong562,psn,Tiandi
TonyQ..,uplay,Pirate
Toothless8402,xbl,Valkyrie
TopHatBunny2928,xbl,Nuxia
TopSyde--.,uplay,Peacekeeper
TornCrown0253,xbl,Warlord
Torsion2021,xbl,Shaolin
Totrettocs,xbl,Jiang Jun
Tox1k_Bruv,psn,Black Prior
ToxicGlowfish,psn,Peacekeeper
Toxic_sniper-_-x,psn,Jormungandr
Toxicpolic2089,xbl,Conqueror
ToxiiCoffee,xbl,Jormungandr
Toxity.Moro,uplay,Shaolin
TrailMix_,uplay,Conqueror
Tranced-XD,psn,Nobushi
TrashWaifu_,uplay,Centurion
Traurigkeitja,xbl,Peacekeeper
Tree.Birch,uplay,Orochi
Trevinator1738,xbl,Gryphon
Trillagxng95,xbl,Warmonger
Trippie14Redd800,psn,Peacekeeper
TrippyHippy8975,psn,Nuxia
Tristan_Toast,psn,Berserker
Troncobyte,uplay,Zhanhu
Tronushka,uplay,Jiang Jun
TropicalxNutz,xbl,Shaman
TrueAssassin755,psn,Warmonger
TrueHeXiuz-,psn,Shaman
TrueServant,xbl,Zhanhu
True_darkness_ed,psn,Shinobi
TruenoGPS,xbl,Highlander
TrulyFlipz,psn,Jiang Jun
TrumptyDumpty33,xbl,Warden
TsR_Phantom,psn,Nuxia
TuSupremaMadreYo,psn,Warlord
TuTTifRu2t,psn,Valkyrie
Tuloness,xbl,Valkyrie
TumbleDryer,uplay,Shaolin
TupacInBosnia,uplay,Peacekeeper
Turkeylips5691,xbl,Warlord
Turquoiseman,uplay,Pirate
TwinaxeSanta,uplay,Lawbringer
TwinkieVsThaWRLD,psn,Shaolin
Twomikplayer,xbl,Valkyrie
Tychainz8,psn,Shugoki
Tyler3874,xbl,Warlord
Typ_vom_Aldi,uplay,Lawbringer
Tyrant746,xbl,Jormungandr
Tyrfingr,uplay,Pirate
Tyrone200222,uplay,Shugoki
UABOT5216,xbl,Valkyrie
UB6IBN9NE,uplay,Shugoki
UBISOFT956_2,psn,Jormungandr
ULTIMATExUNIT,psn,Peacekeeper
ULVEN.PRS,uplay,Berserker
UWU_t4tw,uplay,Nuxia
Uberbushi,uplay,Gryphon
UbiHartfrau,uplay,Nuxia
UbiWanich,uplay,Shaolin
UchiUchiMahi,uplay,Shaolin
Uchiha_Hidden,psn,Warlord
Uhane_,psn,Shaolin
UltraBoyII,uplay,Nuxia
UltraRadiation,uplay,Pirate
UmbraV12,xbl,Shaman
UnD_HideYuki,uplay,Raider
UnPokemon,uplay,Shaman
UnbrokeSoldier,xbl,Peacekeeper
UnclearWheel881,xbl,Nuxia
Underhill78,xbl,Shinobi
Ungesetz,xbl,Peacekeeper
UniqueToTheWar,uplay,Shugoki
Unity_Baki,psn,Nobushi
UnnamedChampion,uplay,Gladiator
Unoverse1151,xbl,Tiandi
Unta_,uplay,Shaman
Untamedtunic,xbl,Gryphon
Ur0wnStup1d1ty,uplay,Jormungandr
Username...,uplay,Conqueror
Utermagnus,uplay,Shinobi
UwU_Cutie,uplay,Pirate
UwUhairyboi,xbl,Jormungandr
UxnvaIid,psn,Shinobi
Uziboy18,xbl,Shaolin
V-Dusk-Reaper-V,psn,Zhanhu
V.K.N.G,uplay,Tiandi
V1CTOR.Fx,uplay,Berserker
V1CTOR.Fx,uplay,Black Prior
V1CTOR.Fx,uplay,Centurion
V1CTOR.Fx,uplay,Conqueror
V1CTOR.Fx,uplay,Peacekeeper
V1CTOR.Fx,uplay,Shinobi
V1ktorseven,uplay,Nuxia
V1ltt1,xbl,Jormungandr
V4NSK1,uplay,Shinobi
VACmoment628,uplay,Nuxia
VCUbrother14,psn,Shinobi
VISA_jog,psn,Shinobi
VLHuarachito,xbl,Warlord
VONHEEZI,xbl,Shinobi
VOSlS,xbl,Nuxia
VSC_Plague,psn,Berserker
V_alkyrie_V,psn,Conqueror
ValikAlive,uplay,Conqueror
Van_Von_Hinten,psn,Nuxia
Vancus84,psn,Aramusha
Vandheer_Lord,uplay,Conqueror
Varcyyy,uplay,Shaolin
Vaso21,uplay,Jormungandr
Ve1gert,uplay,Valkyrie
VeckthePirate,psn,Shinobi
Veegs420,xbl,Aramusha
Velraxx,psn,Valkyrie
VendavaI,uplay,Raider
VenomLFD,psn,Shugoki
Ventasys,xbl,Shinobi
Verrilliere,uplay,Raider
VertigoWL,uplay,Warmonger
VeryWeakVPN,xbl,Hitokiri
VesiJoosef,uplay,Centurion
VesperApple628,xbl,Orochi
ViableToad,uplay,Shaman
Viax753,uplay,Shugoki
VicarSolaire,xbl,Nobushi
ViciousVenom52,psn,Warlord
VictoryRoyale10,uplay,Shaman
Viifty,xbl,Shaman
VikingSlayer242,xbl,Nobushi
Villentrtnmerth,uplay,Peacekeeper
VineSwinger.TBK,uplay,Warlord
Vineysphinx78,uplay,Warlord
Vinhelm_,psn,Valkyrie
Vink09098,uplay,Shugoki
ViperishSet598,xbl,Jiang Jun
VipersPrey,xbl,Nuxia
Viscount_Sutra,uplay,Tiandi
VitTrim,uplay,Shaolin
VitalZer0N0va,xbl,Nuxia
VladTepesVI,uplay,Peacekeeper
VlogerHD.GMBL,uplay,Warmonger
VodkaT0nicJr,psn,Gladiator
VoguishBean9,xbl,Shaman
VoltArmorGaming,uplay,Jormungandr
Vote_Trvmp_2024,uplay,Orochi
Vourtex_,uplay,Nuxia
Vrathi.,uplay,Nobushi
VxODDxV,xbl,Peacekeeper
Vxlkyrja,xbl,Lawbringer
VykeArgentum,xbl,Gryphon
Vyrnt,xbl,Shaolin
W33bNcorpor8,xbl,Zhanhu
WALRUS_LEDGE,uplay,Hitokiri
WAR-Elier,uplay,Kyoshin
WARM0NKE-,psn,Shaman
WATSWRONG,uplay,Nuxia
WATTS_1993,psn,Conqueror
WEIRDPePe,xbl,Shinobi
WESTIE8115,xbl,Jiang Jun
WH1T3_T1G3R_29,psn,Shugoki
WSModernFerpin,xbl,Jormungandr
Wackyyy13,psn,Berserker
Walkie_talkie613,psn,Shaolin
WalkingL1ST,psn,Shinobi
Walmart_Manager,uplay,Warmonger
Wander236,uplay,Pirate
War-path41,psn,Nuxia
WarLord3981,xbl,Zhanhu
WarScarecr0w,xbl,Aramusha
WaraiDemon,xbl,Shinobi
WardenMain90,xbl,Shaman
Warden_Player,uplay,Nobushi
WashedWishid,xbl,Nuxia
Watch_out_cuddi,psn,Zhanhu
Watery_taco08,psn,Black Prior
Wavy_ClutchYT,psn,Nuxia
Waxilum,xbl,Orochi
Weazel514,psn,Jormungandr
WeirdChamp7669,xbl,Nuxia
Wensen666,uplay,Peacekeeper
Werop75,uplay,Black Prior
WetCatMouth,xbl,Conqueror
Whalex0204,psn,Berserker
Wheres_TheProof,psn,Valkyrie
WhimzWitch,xbl,Jiang Jun
WhirlingBeret6,xbl,Hitokiri
WhisperingDust,psn,Highlander
WhiteAndNerdy65,psn,Jormungandr
White_Wolf_2700,psn,Pirate
White_Wolf_V.,uplay,Shinobi
Whiteout3505,xbl,Shaolin
Who%20Is%20Spax,xbl,Shaman
WhosJohn1,xbl,Nuxia
WiIIWater,xbl,Shaolin
Widow2803,uplay,Gladiator
Widowmaker_X,uplay,Warmonger
Wifisneral,uplay,Jormungandr
Wight7723,xbl,Orochi
Wihzurhd,uplay,Shinobi
Wildafrican9572,xbl,Highlander
Wineku,uplay,Peacekeeper
WiseTiger262,xbl,Warlord
Wise_man_,uplay,Peacekeeper
Wittydadaeis7,xbl,Peacekeeper
WizardCastle405,xbl,Nuxia
WizyHebyBringer,uplay,Highlander
WoahYurei,uplay,Orochi
WobblingScrub,uplay,Centurion
Wolf_Redbatt,uplay,Kyoshin
Wolfdog77,xbl,Lawbringer
WolfgangVonRiva,uplay,Shinobi
WolfoStone,xbl,Shugoki
WolfwithCross,uplay,Gladiator
Wolfykn,xbl,Gryphon
WoolieOpz,xbl,Peacekeeper
Woope222,psn,Warden
Word-_-.,uplay,Warlord
WorkingBeef6,xbl,Peacekeeper
WorkmanJEDI,xbl,Shinobi
Worldesu,uplay,Warden
Wuckr,xbl,Valkyrie
WutTheFricc,xbl,Pirate
Wxlf_Blxxd,psn,Peacekeeper
X001X010,xbl,Nuxia
XBadOmenX4964,xbl,Kyoshin
XD_Ruined_YourKD,psn,Shinobi
XDeAdMomentX,xbl,Shaman
XDongLanderX,xbl,Pirate
XMrStunGunX,xbl,Conqueror
XProphetSlayerX,psn,Nuxia
XReal-_-Dark,psn,Peacekeeper
XSaucyXBratX,xbl,Orochi
XSeizure5242,xbl,Nuxia
XSentientChaosX,uplay,Shinobi
XVII8054,xbl,Warlord
XXXKelvinXXX420,xbl,Warmonger
X_SupremeSkill_X,psn,Nuxia
XaDioX_,psn,Aramusha
XadaaGetActive,psn,Nobushi
XanSi,psn,Shaolin
Xando2008,uplay,Peacekeeper
Xay-_-69,psn,Centurion
Xclass956,xbl,Kensei
Xd_BikBoy,uplay,Shaolin
Xelias.,uplay,Shugoki
Xen0dia,uplay,Berserker
Xenokaispies,psn,Shaman
Xeroxxz420,xbl,Nobushi
Xih-Smurfs,psn,Warlord
XoticZs,xbl,Jormungandr
Xtremchuy,psn,Peacekeeper
XurreI,xbl,Nuxia
Xx.INDRA.xX,uplay,Hitokiri
XxBAdVibesxX504,xbl,Peacekeeper
XxDaxterxX22,psn,Shaolin
XxG-ReyxX,psn,Peacekeeper
XxGuacamole,xbl,Warlord
XxJayLeone24xX,xbl,Warlord
XxRichardxX8075,xbl,Warlord
XxSOYELH2xX,xbl,Shinobi
XxSnoWyzTkxx,xbl,Zhanhu
XxWILL534xX,xbl,Shinobi
Xx_Akamio_xX,psn,Shinobi
Xx_JAYBOY99xX,psn,Black Prior
Xx_moon_knight_x,psn,Shaolin
Xxprodubzxx,xbl,Pirate
Xyerin,xbl,Orochi
Xyudio,psn,Peacekeeper
Xz-Silentium-zX,psn,Peacekeeper
Xzalty_Sakuro,psn,Shaman
Y-z-i,uplay,Shaman
Y0URsa1tf33dsme,uplay,Gryphon
Y0u_killed_me,uplay,Lawbringer
YABOYDANN3,psn,Zhanhu
YANJQAQ123,uplay,Nuxia
YBLAM,xbl,Shaolin
YCC1832,xbl,Nuxia
YIFFxGOD,uplay,Peacekeeper
YLi-ZOngShi,uplay,Peacekeeper
YNW8519,xbl,Valkyrie
YOND3RKID6837,psn,Shaman
YRC_Bigman,psn,Valkyrie
YRK8,xbl,Shaman
YRN_beandaddy,uplay,Shaman
YSTassassin,xbl,Kyoshin
YTGeraldgaming,uplay,Orochi
YT_spekkie7002,psn,Pirate
YTyoda04PR,psn,Nuxia
YULVATON,psn,Aramusha
YaBoiCrs,xbl,Jiang Jun
YaBoiJayYt1926,xbl,Nuxia
Yarier0423,psn,Nuxia
Yato-011,psn,Warden
Yeet7425,xbl,Warlord
Yeet_Meister_714,psn,Raider
Yerik241108,xbl,Warmonger
YhSureThen,uplay,Black Prior
YoThatsKJ,psn,Shinobi
Yo_Ho_Yo_Ho,uplay,Shaman
Yoka-i,uplay,Zhanhu
Yokuda29,xbl,Shaman
YolandoJones,psn,Peacekeeper
Yomu325,uplay,Zhanhu
YonderClock2792,xbl,Gladiator
Yoraslowk,uplay,Gladiator
Yoshanai-_-,psn,Peacekeeper
Young_Raf_1312,psn,Shaman
Your_Local_Vibe,psn,Peacekeeper
Youtub_Rizzcatt,uplay,Tiandi
Yua.Ume,uplay,Shinobi
Yumeiou,uplay,Shaman
YungMoonpie,xbl,Nuxia
YungRichSav4Life,psn,Peacekeeper
Yung_DungPie,uplay,Kyoshin
Yuriltear,xbl,Peacekeeper
YuwngToeTickler,psn,Peacekeeper
Yxnia,psn,Shaman
Yxsen,xbl,Jiang Jun
ZAE_DaGoaT23,psn,Peacekeeper
ZC55_MAX.SxP,uplay,Peacekeeper
ZOOM971,xbl,Berserker
ZOROCR777,xbl,Pirate
ZPLKZ,uplay,Nobushi
ZRKBarcelona,xbl,Orochi
Z_iTz,uplay,Zhanhu
Zackdedestroyer,xbl,Shugoki
Zadeplana,uplay,Warden
Zagadt99,psn,Nuxia
ZaggieZag,uplay,Warlord
Zardokian,psn,Pirate
Zashl,xbl,Peacekeeper
Zavien12,xbl,Shaolin
ZayveonYT,xbl,Pirate
Zeche_,uplay,Warden
Zee_Zed,uplay,Jormungandr
Zeenicks,psn,Shaman
Zeldrir,uplay,Gryphon
Zenjiirou,xbl,Centurion
Zeno3165,xbl,Shinobi
Zepher4292,xbl,Nuxia
Zerecito,psn,Conqueror
ZeroBooch461888,xbl,Peacekeeper
Zerobot629.,uplay,Shaolin
Zest-y,uplay,Berserker
Zetor_29,uplay,Valkyrie
Zhaitan-Arah,psn,Centurion
Zider_2b,uplay,Warlord
Ziphrox,psn,Peacekeeper
Zo--ey,psn,Shaolin
Zocker_1337,uplay,Lawbringer
Zootro_,psn,Shaman
Zxo_.,uplay,Highlander
ZyaD-_Vengeance,psn,Kyoshin
Zymmek,uplay,Aramusha
ZynixMX,xbl,Hitokiri
Zyphros_M7,psn,Zhanhu
a2big4smoke,xbl,Peacekeeper
a46lesh,psn,Shaman
a5__ad,psn,Hitokiri
aSamHasBestu,xbl,Centurion
abacate_atomico,psn,Nuxia
abbemannen0.2,uplay,Jiang Jun
absezu,xbl,Raider
abulfaz1983,uplay,Warlord
abuswir,psn,Jormungandr
acidifyingUser,psn,Jiang Jun
activstss,psn,Jormungandr
adamgorilaCZ,uplay,Shinobi
adheera_10,uplay,Conqueror
ahmedrock88,uplay,Orochi
aimer_again,uplay,Shugoki
akita,xbl,Nuxia
albagang23,psn,Peacekeeper
alechelo03000,psn,Nuxia
alejandroxd131,psn,Kyoshin
alfasniper75,xbl,Shinobi
alliblue,uplay,Orochi
alphatrex,uplay,Highlander
alucard_u10,psn,Kyoshin
amerpally3989,xbl,Jormungandr
an-smg,psn,Warlord
antonio0075.MM,uplay,Valkyrie
antonyo346,psn,Raider
antoska456,uplay,Black Prior
anxtart,xbl,Nobushi
applied-absence4,psn,Warlord
arcane_picnic685,psn,Shaman
arcbontoadi,psn,Gladiator
armedboss44,xbl,Shinobi
artsyblueboy,xbl,Conqueror
artyprune929,psn,Shinobi
ashking98,psn,Nuxia
awesomedrop,xbl,Aramusha
axxw22,psn,Shinobi
azidh,uplay,Berserker
b.adrian2001,uplay,Shinobi
b4l4s,uplay,Jiang Jun
badran4287,xbl,Jormungandr
bambolas,psn,Pirate
ban-kai18,psn,Shaolin
bartek581,psn,Shinobi
batydiksnas,uplay,Gladiator
batzstark,psn,Shaolin
bbbNuck_ChOrr1s,psn,Warden
bbq.4.ever,uplay,Aramusha
bearindisguise8,uplay,Jormungandr
bearismagic,psn,Shinobi
beast_mode2501,psn,Nuxia
beatson123,xbl,Shaolin
beb8p,uplay,Highlander
beebee97,xbl,Peacekeeper
bekelek_,uplay,Shaolin
ben_grape,psn,Peacekeeper
beneds112,psn,Jormungandr
benjamx,uplay,Berserker
bhc_Up_da_Score,psn,Warden
bigIron64,uplay,Nuxia
bigdog662005,psn,Kyoshin
biggiecheesej,uplay,Jiang Jun
bigmanting007,uplay,Peacekeeper
bigsmith_55,psn,Shinobi
bill_habadashari,psn,Jormungandr
blacknappa77,psn,Shinobi
blade.dancer.,uplay,Kensei
bleh323,uplay,Raider
bligdadie,uplay,Nuxia
blue_trax,psn,Black Prior
bman774,psn,Gladiator
bobbyuy.CSR,uplay,Shinobi
boisterousBeebz,uplay,Pirate
boltonboys99,xbl,Shaman
bombo1993-KSA,psn,Shaolin
bondhall,psn,Shaolin
bones__91,psn,Shaman
border685broken,psn,Shaolin
bostonboys1180,psn,Warlord
brambork999,uplay,Aramusha
braun__,uplay,Shugoki
braveknight554,psn,Warlord
brioccher,uplay,Highlander
britieusi,uplay,Peacekeeper
bruh_yomama22,psn,Shaolin
bruhhotline,xbl,Peacekeeper
buba-il-grande,psn,Berserker
bubas.Bastrd,uplay,Black Prior
bulldogkostas,psn,Jormungandr
butters1488,psn,Nobushi
cFALEH,psn,Warmonger
caconboy,uplay,Kensei
caek_,uplay,Nuxia
calvinEEE,uplay,Nuxia
camd0,xbl,Tiandi
canabisaurous,psn,Highlander
captain_-,uplay,Warlord
captain_bruzzer,psn,Pirate
carontekill,psn,Warlord
cat1T,uplay,Warden
cautious-lemon,psn,Peacekeeper
centauri45,uplay,Jormungandr
cguess07,psn,Warlord
chapadoodle0,xbl,Nuxia
charizard843,xbl,Nuxia
cheddarcheeze-_-,psn,Warlord
chicken-the-cat,psn,Centurion
chickenmurdher,uplay,Nobushi
chinkle,uplay,Nuxia
chipswift2002,xbl,Shugoki
chocolaterollzz,psn,Jiang Jun
christen_child11,psn,Warlord
christianmom61,uplay,Warmonger
cizzbor,uplay,Nuxia
clonador59,uplay,Nuxia
cobizzel,xbl,Shaolin
codec6432,psn,Nuxia
con1232015,psn,Shaman
concustduck,uplay,Shaman
conraan,uplay,Shinobi
coolmelvin13,uplay,Jormungandr
corrosive37,uplay,Berserker
creeperfan2,xbl,Warden
crimeantony,uplay,Nuxia
cz-king_RD,psn,Peacekeeper
da77m,uplay,Jormungandr
dagerzach,psn,Jiang Jun
dahnel_,uplay,Kensei
dan_e2014,psn,Shinobi
danceypantsyt,psn,Warmonger
danidaninski,psn,Aramusha
danielnerz,psn,Kyoshin
darksoulspro1,uplay,Nobushi
datoonn,uplay,Jormungandr
davidcho_1892,uplay,Highlander
dazzavod,uplay,Shugoki
dbasshntr,xbl,Nuxia
deadkillloch,psn,Nobushi
deandean1203,uplay,Nuxia
debdmcgeeney,psn,Nobushi
deeipomar,uplay,Nobushi
deeofdc,psn,Peacekeeper
deltv-.,uplay,Nuxia
demmo922,psn,Zhanhu
derlamyyy,uplay,Aramusha
derpsycholog,uplay,Shaolin
desas.,uplay,Shinobi
diegogutz12,psn,Shaolin
diegotdi,psn,Black Prior
dingxianzi,uplay,Peacekeeper
dino_but_why,psn,Warlord
dinonuggies024,psn,Centurion
dizzvrag97,psn,Valkyrie
dmsnaz,xbl,Warlord
dommyjuju,xbl,Nuxia
douk990,uplay,Nuxia
dp_Sarmad2,psn,Peacekeeper
dragonrider69878,psn,Peacekeeper
drinkandplay,uplay,Nuxia
drkside818,psn,Nobushi
droidsquid,xbl,Shaman
drummerkingrulez,psn,Nobushi
dsk1210,xbl,Peacekeeper
duckcommander825,psn,Orochi
dukenukem24680,xbl,Tiandi
duncan-idaho,uplay,Shaolin
durtyydann53,xbl,Aramusha
dyayyy,xbl,Jormungandr
ebolazius,uplay,Zhanhu
eddyboi89,xbl,Nobushi
edmisterman,psn,Peacekeeper
el-floom,uplay,Warlord
eliasmelchiorse,uplay,Jormungandr
eliot201567,psn,Nobushi
eliteslayer605,xbl,Shaman
elliott2805,xbl,Gladiator
endermine_YT,psn,Centurion
eneide2005,psn,Peacekeeper
engaging-savant,psn,Conqueror
enormousppman,uplay,Gladiator
epoX219,psn,Tiandi
ercole123,psn,Warlord
errimdeflectman,uplay,Shinobi
eseDemon13ss,xbl,Black Prior
espanno,uplay,Shinobi
evaptz,xbl,Peacekeeper
exidor00,psn,Jormungandr
fake-Ty-_-,psn,Peacekeeper
fallen-ghost80,psn,Nuxia
fallentrooper20,xbl,Nuxia
fallout42069e,psn,Jormungandr
fedtag,psn,Nobushi
fel8x8,psn,Warlord
fenofekas,uplay,Hitokiri
fenrirs-fury97,psn,Peacekeeper
feranto1,uplay,Peacekeeper
ferrucio076,psn,Shinobi
fettian444,psn,Peacekeeper
ffwvas,uplay,Nobushi
figliodiakiller,psn,Nobushi
filpppu,uplay,Shinobi
finessegawdd1214,psn,Peacekeeper
fireballradman,uplay,Shaolin
fireop36,psn,Zhanhu
firestorm2190,psn,Shinobi
fleeting_soul_99,psn,Nuxia
fluffy062wound,psn,Lawbringer
fn2217,psn,Conqueror
foz97,xbl,Peacekeeper
freedominart,xbl,Shaman
friendly_stanger,psn,Shaolin
frost_need_buff,uplay,Highlander
frozzenocean,uplay,Jormungandr
frustrada,uplay,Lawbringer
fuc1off,uplay,Shaolin
fudge339,psn,Jiang Jun
gEtBeANeD420,xbl,Warlord
gN_Navy,psn,Jormungandr
gSlav_Law,uplay,Peacekeeper
gagliardo_gaston,psn,Shinobi
gameboy3805,psn,Conqueror
gamer98gurl,psn,Shaolin
gamesxbox09,psn,Warden
gamezone36036,xbl,Shaolin
gavfyhf,psn,Nobushi
gavier95,uplay,Jormungandr
genericmexican30,psn,Peacekeeper
get_cheeeeesed,uplay,Black Prior
get_shwifty00,psn,Gladiator
ghostgod13,xbl,Valkyrie
ghostgotyou464,xbl,Jiang Jun
ghostsniper8682,xbl,Pirate
gianmarco495,uplay,Shinobi
giggio92086,psn,Valkyrie
ging3r0fD00M,xbl,Warlord
